# ortho-NH2D partition function retrieved from CDMS query (copied from xsams file)
# T [K] Q 
1.072 	9.000009357565704
1.148 	9.000025268415268
1.23 	9.000064435370549
1.318 	9.000154925442933
1.413 	9.000354205453014
1.514 	9.000763523945727
1.622 	9.00156604135541
1.738 	9.003076297775399
1.862 	9.005786819698548
1.995 	9.01047718324381
2.138 	9.018325492203727
2.291 	9.030950846381183
2.455 	9.050641883876978
2.63 	9.080275707737975
2.725 	9.100677016881017
2.818 	9.123903909746046
3.02 	9.186491406132909
3.236 	9.273609147326434
3.467 	9.391969117324496
3.715 	9.54982925711548
3.981 	9.755848678345917
4.266 	10.019187590732761
4.571 	10.349206297160457
4.898 	10.756478318587453
5.0 	10.894392779464384
5.248 	11.25034319086853
5.623 	11.841148715167307
6.026 	12.5408733605624
6.457 	13.355894617449584
6.918 	14.295261902384704
7.413 	15.372259807590277
7.943 	16.593972975765762
8.511 	17.971993782092575
9.12 	19.51867167051121
9.375 	20.185530061940813
9.772 	21.24462672378131
10.471 	23.166866593354115
11.22 	25.30131273505111
12.023 	27.66845997873258
12.882 	30.284721375107647
13.804 	33.18389403790003
14.791 	36.386781175495784
15.849 	39.929306429566054
16.982 	43.84360186511398
18.197 	48.17509230969355
18.75 	50.19123035140046
19.498 	52.96184592851408
20.893 	58.25992869529891
22.387 	64.11806411692744
23.988 	70.60058783131942
25.704 	77.77681617226781
27.542 	85.71689271869033
29.512 	94.50943953361728
31.623 	104.24526023640453
33.884 	115.02174116617606
36.308 	126.96316392580472
37.5 	132.97877091478472
38.905 	140.18812727175856
41.687 	154.83419200405362
44.668 	171.06002315522463
47.863 	189.04199636557607
51.286 	208.96391242036393
54.954 	231.04110103587647
58.884 	255.50513699896592
63.096 	282.6242482453018
67.608 	312.67359395585595
72.444 	345.98995889010246
75.0 	364.04977825542505
77.625 	382.9145933799976
83.176 	423.8432421546631
89.125 	469.2246087819822
95.499 	519.5336555414896
102.329 575.3133780249372
109.648 637.1649220319457
117.49 	705.7435929269933
125.893 781.7901216157359
134.896 866.1107050486726
144.544 959.6305797584342
150.0 	1013.9229193295241
154.882 1063.3458588884705
165.959 1178.3691886910651
177.828 1305.9405520402158
190.546 1447.4388291036823
204.174 1604.3941497641008
218.776 1778.4889442160961
225.0 	1854.5091607299119
234.423 1971.620065077605
251.189 2185.8682171529663
269.153 2423.538750266841
288.403 2687.236767110822
300.0 	2850.475645050598
309.03 	2979.811048748586
331.131 3304.4164098525735
354.813 3664.6019273288452
380.189 4064.2859100098485
407.38 	4507.819727897262
436.516 5000.043444444337
467.735 5546.3120890103655
500.0 	6130.736031550177
501.187 6152.613233031802
537.032 6825.588351293224
575.44 	7572.589308628908
616.595 8401.819548403028
660.693 9322.367555602275
707.946 10344.36571042003
758.578 11478.986011218398
812.831 12738.652232596363
870.964 14137.107135087812
933.254 15689.520535131165
